Unnamed: 0,ID,Play,Q,Away,Away O/D,AwayScore,Home,HomeScore,Home O/D,Offense,Defense,Down,Distance,YdLine,Yards,Success?,Line Yards,RB Yards,PointValue,Player Pos,YdLine2,team_game_drive,drive_play,Play Name,Series #,Series Sequence,Field Position,Gain,Hash,Personnel,Tempo,Shift,Formation,Variation,New Field,Formation Family,Backfield,Motion,R*P,Playcall,Protection,Special,RPO,Family,Family 2,Pass Type,Pass Result,BC REC,BC POS,Blitz,Def Formation,Strength,GN Def,Def Motion,Def Play,# of Backs,# Wide,# TE,Gun_map,PlayType,QBRunDir,RBRunDir,PostRead1,MotionPos,Gun,RunDir,Unit,RunDir2,No Huddle?,Complete?,inc_reason,Dist,ExpectedEP,QB Name,Player Name,FormFamily,LeftWR,RightWR,LeftTE,RightTE
850,6.70E+17,12,1,Texas State,Def,0,Arkansas State,0,Off,Arkansas State,Texas State,1,10,61,8,Yes,6,2,0.9792,RB,39,1,11,"1512 ARKSTOFFvsTXST, Play 011",1,11,11,8,L,ST,JET,,RAMBO,HOME,,,,,R,26,,,ASTRO,O/S ZONE,O/S ZONE,,,,,,,,,,,1,3,1,Pistol,Run,,RB,,,Pistol,RB,Offense,,,,Not Available,10,0.47,,Michael Gordon,3x1,1,2,0,Fullback
851,6.70E+17,13,1,Texas State,Def,0,Arkansas State,0,Off,Arkansas State,Texas State,2,2,53,3,Yes,3,0,0.3874,RB,47,1,12,"1512 ARKSTOFFvsTXST, Play 012",1,12,3,3,R,ST,,,L,WING,,,,,R,22,,,FADE,I/S ZONE SPLIT,I/S ZONE SPLIT,,,,,,,,,,,1,3,1,,Run,,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,2,0.5925,,Michael Gordon,2x1,1,1,1,0
844,6.70E+17,20,1,Texas State,Def,0,Arkansas State,7,Off,Arkansas State,Texas State,1,10,20,5,Yes,4.5,0.5,0.37,QB,-20,2,1,"1512 ARKSTOFFvsTXST, Play 013",2,1,-30,5,LM,ST,,,LEON,,,,,,R,TOSS XXXTRA 4,,,ASTRO,PWR READ,PWR READ,,,,,,,,,,,1,3,1,,Run,RC,LB,,,Shotgun,RC,Offense,,,,Not Available,10,0.4525,,Fredi Knighten,2x2,1,2,Fullback,0
860,6.70E+17,21,1,Texas State,Def,0,Arkansas State,7,Off,Arkansas State,Texas State,2,5,15,4,Yes,4,0,0.3104,RB,-15,2,2,"1512 ARKSTOFFvsTXST, Play 014",2,2,-35,4,M,ST,JET,,LEON,,,,,,R,FLOAT 23,,,ASTRO,I/S ZONE SPLIT,I/S ZONE SPLIT,,,,,,,,,,,1,3,1,,Run,RC,LB,,,Shotgun,LB,Offense,,,,Not Available,5,0.5175,,Warren Wand,2x2,1,2,Fullback,0
852,6.70E+17,22,1,Texas State,Def,0,Arkansas State,7,Off,Arkansas State,Texas State,3,1,11,29,Yes,7.5,21.5,2.6332,RB,-11,2,3,"1512 ARKSTOFFvsTXST, Play 015",2,3,-39,29,L,ST,,,LEE,HOME,,,,,R,18,,,ASTRO,OPTION,OPTION,,,,,,,,,,,1,3,1,Pistol,Run,RC,RD,Playside DE,,Pistol,RD,Offense,,,,Not Available,1,0.785,,Michael Gordon,2x2,1,2,1,0
862,6.70E+17,23,1,Texas State,Def,0,Arkansas State,7,Off,Arkansas State,Texas State,1,10,,32,Yes,0,0,3.6934,WR,18,2,4,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.36,Fredi Knighten,Chris Murray,,,,,
857,6.70E+17,31,1,Texas State,Def,0,Arkansas State,14,Off,Arkansas State,Texas State,1,10,32,9,Yes,6.5,2.5,0.594,RB,-32,3,1,"1512 ARKSTOFFvsTXST, Play 017",3,1,-18,9,L,ST,,,RAMBO,HOME,,,,,R,26,,,ASTRO,O/S ZONE,O/S ZONE,,,,,,,,,,,1,3,1,Pistol,Run,RC,LB,,,Pistol,LB,Offense,,,,Not Available,10,0.395,,Johnston White,3x1,1,2,0,Fullback
858,6.70E+17,32,1,Texas State,Def,0,Arkansas State,14,Off,Arkansas State,Texas State,2,1,23,3,Yes,3,0,0.2124,RB,-23,3,2,"1512 ARKSTOFFvsTXST, Play 018",3,2,-27,3,RM,ST,,,RAMBO,HOME,,,,MISSLE,R,22,,,,I/S ZONE SPLIT,I/S ZONE SPLIT,,,,,,,,,,,1,3,1,Pistol,Run,RC,LB,,WR,Pistol,LB,Offense,,,,Not Available,1,0.74,,Johnston White,3x1,1,2,0,Fullback
845,6.70E+17,33,1,Texas State,Def,0,Arkansas State,14,Off,Arkansas State,Texas State,1,10,,10,Yes,0,0,0.76,WR,-20,3,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,,,,,Shotgun,,Offense,,,,Not Available,10,0.4275,Fredi Knighten,Tres Houston,,,,,
861,6.70E+17,34,1,Texas State,Def,0,Arkansas State,14,Off,Arkansas State,Texas State,1,10,10,2,No,2,0,0.1616,RB,-10,3,4,"1512 ARKSTOFFvsTXST, Play 020",3,4,-40,2,R,ST,,,RAYON,,,,,,R,FLOAT 22,,,ASTRO,I/S ZONE SPLIT,I/S ZONE SPLIT,,,,,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.3225,,Warren Wand,2x2,2,1,0,Fullback
853,6.70E+17,35,1,Texas State,Def,0,Arkansas State,14,Off,Arkansas State,Texas State,2,8,8,10,Yes,7,3,0.856,RB,-8,3,5,"1512 ARKSTOFFvsTXST, Play 021",3,5,-42,10,RM,ST,,,MOB LT,SPLIT,,,,ARD,R,SW 14,,,TROUBLE,CTR,CTR,,,,,,,,,,,1,3,1,,Run,,LB,,WR,Shotgun,LB,Offense,,,,Not Available,8,0.5375,,Michael Gordon,,,,,
846,6.70E+17,36,1,Texas State,Def,0,Arkansas State,14,Off,Arkansas State,Texas State,1,10,,0,No,0,0,0,WR,2,3,6,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,10,0.375,Fredi Knighten,Booker Mays,,,,,
854,6.70E+17,37,1,Texas State,Def,0,Arkansas State,14,Off,Arkansas State,Texas State,2,10,98,0,No,0,0,0,RB,2,3,7,"1512 ARKSTOFFvsTXST, Play 023",3,7,48,0,R,ST,,,RAYON,,,,,,R,FLOAT 22,,,ARC,I/S ZONE SPLIT,I/S ZONE SPLIT,,,,,,,,,,,1,3,1,,Run,,LB,,,Shotgun,LB,Offense,,,,Not Available,10,0.44875,,Michael Gordon,2x2,2,1,0,Fullback
856,6.70E+17,38,1,Texas State,Def,0,Arkansas State,14,Off,Arkansas State,Texas State,3,10,,6,No,0,0,0.552,WR,2,3,8,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.48,Fredi Knighten,Dijon Paschal,,,,,
877,6.70E+17,64,2,Texas State,Def,7,Arkansas State,20,Off,Arkansas State,Texas State,1,10,25,4,No,4,0,0.2784,RB,-25,4,1,"1512 ARKSTOFFvsTXST, Play 025",4,1,-25,4,L,ST,,,LOBO,HOME,,,,,R,27,,,ASTRO,O/S ZONE,O/S ZONE,,,,,,,,,,,1,3,1,Pistol,Run,RB,LD,Backside LB,,Pistol,LD,Offense,,,,Not Available,10,0.381333333,,Michael Gordon,3x1,2,1,Fullback,0
890,6.70E+17,65,2,Texas State,Def,7,Arkansas State,20,Off,Arkansas State,Texas State,2,6,,5,Yes,0,0,0.366,WR,-21,4,2,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,RC,LB,Playside Force,,Shotgun,LB,Offense,,,,Not Available,6,0.5325,Fredi Knighten,Dijon Paschal,,,,,
878,6.70E+17,66,2,Texas State,Def,7,Arkansas State,20,Off,Arkansas State,Texas State,3,1,16,17,Yes,7.5,9.5,1.394,RB,-16,4,3,"1512 ARKSTOFFvsTXST, Play 027",4,3,-34,17,L,ST,,,R,WING,,,,,R,23,,,FARGO,I/S ZONE SPLIT,I/S ZONE SPLIT,,,,,,,,,,,1,3,1,,Run,,LD,Backside LB,,Shotgun,LD,Offense,,,,Not Available,1,0.7375,,Michael Gordon,,,,,
867,6.70E+17,67,2,Texas State,Def,7,Arkansas State,20,Off,Arkansas State,Texas State,1,10,99,-1,No,-1.2,0.2,-0.0884,QB,1,4,4,"1512 ARKSTOFFvsTXST, Play 028",4,4,49,-1,RM,ST,,,LIZ,,,,,,R,19,,,ASTRO,OPTION,OPTION,,,,,,,,,,,1,3,1,,Run,RB,RD,Playside DE,,Shotgun,RB,Offense,,,,Not Available,10,0.405,,Fredi Knighten,2x2,1,2,1,0
896,6.70E+17,68,2,Texas State,Def,7,Arkansas State,20,Off,Arkansas State,Texas State,2,11,100,9,Yes,6.5,2.5,0.8244,RB,0,4,5,"1512 ARKSTOFFvsTXST, Play 029",4,5,50,9,L,ST,,,RAMBO,HOME,,,,,R,26,,,ASTRO,O/S ZONE,O/S ZONE,,,,,,,,,,,1,3,1,Pistol,Run,LB,RD,Backside LB,,Pistol,RD,Offense,,,,Not Available,11,0.335,,Warren Wand,3x1,1,2,0,Fullback
891,6.70E+17,69,2,Texas State,Def,7,Arkansas State,20,Off,Arkansas State,Texas State,3,2,91,-1,No,-1.2,0.2,-0.0948,RB,9,4,6,"1512 ARKSTOFFvsTXST, Play 030",4,6,41,-1,R,ST,,,L,WING,,,,,R,22,,,FARGO,I/S ZONE SPLIT,I/S ZONE SPLIT,,,,,,,,,,,1,3,1,,Run,RC,RD,Playside DE,,Shotgun,RD,Offense,,,,Not Available,2,0.6675,,Johnston White,2x1,1,1,1,0
875,6.70E+17,70,2,Texas State,Def,7,Arkansas State,20,Off,Arkansas State,Texas State,4,3,,12,Yes,0,0,1.1904,RB,8,4,7,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,3,0.6025,Fredi Knighten,Michael Gordon,,,,,
876,6.70E+17,71,2,Texas State,Def,7,Arkansas State,20,Off,Arkansas State,Texas State,1,10,,18,Yes,0,0,2.0016,RB,20,4,8,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.4275,Fredi Knighten,Michael Gordon,,,,,
897,6.70E+17,72,2,Texas State,Def,7,Arkansas State,20,Off,Arkansas State,Texas State,1,10,62,6,Yes,5,1,0.7248,RB,38,4,9,"1512 ARKSTOFFvsTXST, Play 033",4,9,12,6,L,ST,,,LOBO,HOME,,,,,R,27,,,ASTRO,O/S ZONE,O/S ZONE,,,,,,,,,,,1,3,1,Pistol,Run,LB,RD,Backside LB,,Pistol,RD,Offense,,,,Not Available,10,0.495,,Warren Wand,3x1,2,1,Fullback,0
898,6.70E+17,73,2,Texas State,Def,7,Arkansas State,20,Off,Arkansas State,Texas State,2,4,56,6,Yes,5,1,0.7606,RB,44,4,10,"1512 ARKSTOFFvsTXST, Play 034",4,10,6,6,L,ST,,,RAMBO,,,,,,R,23,,,FARGO,I/S ZONE SPLIT,I/S ZONE SPLIT,,,,,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,4,0.4225,,Warren Wand,3x1,1,2,0,Fullback
868,6.70E+17,99,3,Texas State,Def,7,Arkansas State,27,Off,Arkansas State,Texas State,1,10,68,5,Yes,4.5,0.5,0.578,QB,32,5,1,"1512 ARKSTOFFvsTXST, Play 035",5,1,18,5,M,ST,,,RAYON,,,,,,R,TOSS XXXTRA 5,,,ASTRO,PWR READ,PWR READ,,,,,,,,,,,1,3,1,,Run,RB,RD,Playside DE,,Shotgun,RB,Offense,,,,Not Available,10,0.5575,,Fredi Knighten,2x2,2,1,0,Fullback
879,6.70E+17,100,3,Texas State,Def,7,Arkansas State,27,Off,Arkansas State,Texas State,2,5,63,10,Yes,7,3,1.216,RB,37,5,2,"1512 ARKSTOFFvsTXST, Play 036",5,2,13,10,L,ST,JET,,LEON,HOME,,,,,R,27,,,ASTRO,O/S ZONE,O/S ZONE,,,,,,,,,,,1,3,1,Pistol,Run,LC,RD,Backside DE,,Pistol,RD,Offense,,,,Not Available,5,0.5725,,Michael Gordon,2x2,1,2,Fullback,0
880,6.70E+17,101,3,Texas State,Def,7,Arkansas State,27,Off,Arkansas State,Texas State,1,3,53,1,No,1,0,0.126,RB,47,5,3,"1512 ARKSTOFFvsTXST, Play 037",5,3,3,1,L,ST,,,R,WING,,,,,R,23,,,,I/S ZONE SPLIT,I/S ZONE SPLIT,,,,,,,,,,,1,3,1,,Run,RC,RD,Playside DE,,Shotgun,RD,Offense,,,,Not Available,3,0.73,,Michael Gordon,,,,,
864,6.70E+17,103,3,Texas State,Def,7,Arkansas State,27,Off,Arkansas State,Texas State,2,7,,7,Yes,0,0,0.8834,WR,43,5,5,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,7,0.304583333,Fredi Knighten,J.D. McKissic,,,,,
881,6.70E+17,117,3,Texas State,Def,10,Arkansas State,34,Off,Arkansas State,Texas State,1,10,10,4,No,4,0,0.3136,RB,-14,6,2,"1512 ARKSTOFFvsTXST, Play 041",6,2,-40,3,LM,ST,JET,,LOBO,HOME,,,,,R,27,,,ASTRO,O/S ZONE,O/S ZONE,,,,,,,,,,,1,3,1,Pistol,Run,LB,LD,Playside DE,,Pistol,LD,Offense,,,,Not Available,10,0.5075,,Michael Gordon,3x1,2,1,Fullback,0
882,6.70E+17,118,3,Texas State,Def,10,Arkansas State,34,Off,Arkansas State,Texas State,2,6,,3,No,3,0,0.2436,RB,-10,6,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,RB,RD,Playside DE,,Shotgun,RD,Offense,,,,Not Available,6,0.436964286,,Michael Gordon,,,,,
872,6.70E+17,121,3,Texas State,Def,10,Arkansas State,34,Off,Arkansas State,Texas State,3,7,,36,Yes,0,0,3.3696,WR,-11,6,5,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,7,0.5075,Fredi Knighten,Tres Houston,,,,,
873,6.70E+17,122,3,Texas State,Def,10,Arkansas State,34,Off,Arkansas State,Texas State,1,10,59,16,Yes,0,0,1.8304,WR,25,6,6,"1512 ARKSTOFFvsTXST, Play 045",6,6,9,2,R,ST,,,LION,,,,,ALERT,R,MATCH 47,,,ASTRO,PIN PULL,PIN PULL,,,,,,,,,,,1,3,1,,Run,?,?,,RB,Shotgun,?,Offense,,,,Not Available,10,0.3275,Fredi Knighten,Tres Houston,3x1,2,1,1,0
869,6.70E+17,123,3,Texas State,Def,10,Arkansas State,34,Off,Arkansas State,Texas State,1,9,57,2,No,2,0,0.2432,QB,41,6,7,"1512 ARKSTOFFvsTXST, Play 046",6,7,7,7,R,ST,,,RAYON,,,,,,R,TOSS XXXTRA 5,,,ASTRO,PWR READ,PWR READ,,,,,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,9,0.32,,Fredi Knighten,2x2,2,1,0,Fullback
870,6.70E+17,124,3,Texas State,Def,10,Arkansas State,34,Off,Arkansas State,Texas State,2,7,,7,Yes,5.5,1.5,0.8834,QB,43,6,8,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LB,LD,Playside DE,,Shotgun,LB,Offense,,,,Not Available,7,0.28,,Fredi Knighten,,,,,
871,6.70E+17,135,3,Texas State,Def,10,Arkansas State,41,Off,Arkansas State,Texas State,1,10,,-10,No,0,0,-0.64,QB,-25,7,1,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LB,LD,Playside DE,,Shotgun,LB,Offense,,,,Not Available,10,0.32625,,Fredi Knighten,,,,,
883,6.70E+17,136,3,Texas State,Def,10,Arkansas State,41,Off,Arkansas State,Texas State,2,20,35,2,No,2,0,0.1216,RB,-35,7,2,"1512 ARKSTOFFvsTXST, Play 048",7,2,-15,2,R,ST,,,RAYON,,,,,,R,FLOAT 22,,,ASTRO,I/S ZONE SPLIT,I/S ZONE SPLIT,,,,,,,,,,,1,3,1,,Run,RB,RD,Playside DE,,Shotgun,RD,Offense,,,,Not Available,20,0.4175,,Michael Gordon,2x2,2,1,0,Fullback
884,6.70E+17,137,3,Texas State,Def,10,Arkansas State,41,Off,Arkansas State,Texas State,3,18,33,13,No,7.5,5.5,0.8684,RB,-33,7,3,"1512 ARKSTOFFvsTXST, Play 049",7,3,-17,13,R,ST,,,LIZ,,,,,,R,19,,,ASTRO,OPTION,OPTION,,,,,,,,,,,1,3,1,,Run,RB,RD,Playside DE,,Shotgun,RD,Offense,,,,Not Available,18,0.2,,Michael Gordon,2x2,1,2,1,0
865,6.70E+17,146,4,Texas State,Def,10,Arkansas State,41,Off,Arkansas State,Texas State,1,10,98,4,No,4,0,0.3648,WR,2,8,1,"1512 ARKSTOFFvsTXST, Play 050",8,1,48,4,L,ST,,,RIP,,,,,ARD,R,nan,213,RODEO,,RODEO,RODEO,PAP,,,,,,,,,,1,3,1,,Run,?,?,,WR,Shotgun,?,Offense,,,,Not Available,10,0.46,,J.D. McKissic,2x2,2,1,0,1
885,6.70E+17,147,4,Texas State,Def,10,Arkansas State,41,Off,Arkansas State,Texas State,2,6,94,-1,No,-1.2,0.2,-0.0924,RB,6,8,2,"1512 ARKSTOFFvsTXST, Play 051",8,2,44,-1,R,ST,,,RAMBO,HOME,,,,,R,26,,,ASTRO,O/S ZONE,O/S ZONE,,,,,,,,,,,1,3,1,Pistol,Run,,LC,,,Pistol,LC,Offense,,,,Not Available,6,0.430625,,Michael Gordon,3x1,1,2,0,Fullback
900,6.70E+17,148,4,Texas State,Def,10,Arkansas State,41,Off,Arkansas State,Texas State,3,7,,18,Yes,0,0,1.7856,WR,5,8,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,,RB,,,Shotgun,RB,Offense,,,,Not Available,7,0.5025,Fredi Knighten,Chris Murray,,,,,
874,6.70E+17,149,4,Texas State,Def,10,Arkansas State,41,Off,Arkansas State,Texas State,1,10,,0,No,0,0,0,WR,23,8,4,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.3175,Fredi Knighten,Booker Mays,,,,,
899,6.70E+17,150,4,Texas State,Def,10,Arkansas State,41,Off,Arkansas State,Texas State,2,10,77,6,No,5,1,0.6528,RB,23,8,5,"1512 ARKSTOFFvsTXST, Play 054",8,5,27,6,R,ST,,,LION,,,,,,R,MATCH 47,,,ASTRO,PIN PULL,PIN PULL,,,,,,,,,,,1,3,1,,Run,,LD,Backside DE,,Shotgun,LD,Offense,,,,Not Available,10,0.3675,,Warren Wand,3x1,2,1,1,0
866,6.70E+17,151,4,Texas State,Def,10,Arkansas State,41,Off,Arkansas State,Texas State,3,4,,0,No,0,0,0,WR,29,8,6,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,RB,RD,Playside DE,,Shotgun,RD,Offense,,,,Not Available,4,0.5425,Fredi Knighten,Tyler Trosin,,,,,
886,6.70E+17,164,4,Texas State,Def,17,Arkansas State,41,Off,Arkansas State,Texas State,1,10,21,9,Yes,6.5,2.5,0.6732,RB,-21,9,1,"1512 ARKSTOFFvsTXST, Play 056",9,1,-29,9,L,ST,,,LEON,,,,,,R,22,,,ITCH,I/S ZONE SPLIT,I/S ZONE SPLIT,,,,,,,,,,,1,3,1,,Run,,LC,,,Shotgun,LC,Offense,,,,Not Available,10,0.52,,Michael Gordon,2x2,1,2,Fullback,0
887,6.70E+17,165,4,Texas State,Def,17,Arkansas State,41,Off,Arkansas State,Texas State,2,1,12,9,Yes,6.5,2.5,0.738,RB,-12,9,2,"1512 ARKSTOFFvsTXST, Play 057",9,2,-38,9,L,ST,,,LEON,,,,,,R,SW 14,,,,CTR,CTR,,,,,,,,,,,1,3,1,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,1,0.7925,,Michael Gordon,2x2,1,2,Fullback,0
888,6.70E+17,166,4,Texas State,Def,17,Arkansas State,41,Off,Arkansas State,Texas State,1,10,3,5,Yes,4.5,0.5,0.438,RB,-3,9,3,"1512 ARKSTOFFvsTXST, Play 058",9,3,-47,5,L,ST,,,LEON,,,,,,R,TOSS XXXTRA 4,,,ASTRO,PWR READ,PWR READ,,,,,,,,,,,1,3,1,,Run,,LD,Backside LB,,Shotgun,LD,Offense,,,,Not Available,10,0.56,,Michael Gordon,2x2,1,2,Fullback,0
892,6.70E+17,167,4,Texas State,Def,17,Arkansas State,41,Off,Arkansas State,Texas State,2,5,98,48,Yes,7.5,40.5,5.2294,RB,2,9,4,"1512 ARKSTOFFvsTXST, Play 059",9,4,48,48,R,ST,,,RAYON,,,,,,R,23,,,ITCH,I/S ZONE SPLIT,I/S ZONE SPLIT,,,,,,,,,,,1,3,1,,Run,,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,5,0.385,,Johnston White,2x2,2,1,0,Fullback
893,6.70E+17,177,4,Texas State,Def,17,Arkansas State,48,Off,Arkansas State,Texas State,1,10,26,12,Yes,7.5,4.5,0.864,RB,-26,10,1,"1512 ARKSTOFFvsTXST, Play 060",10,1,-24,12,R,ST,,,RAYON,,,,,,R,23,,,ITCH,I/S ZONE SPLIT,I/S ZONE SPLIT,,,,,,,,,,,1,3,1,,Run,LC,RB,,,Shotgun,RB,Offense,,,,Not Available,10,0.4675,,Logan Moragne,2x2,2,1,0,Fullback
889,6.70E+17,178,4,Texas State,Def,17,Arkansas State,48,Off,Arkansas State,Texas State,1,10,14,5,Yes,4.5,0.5,0.394,DB,-14,10,2,"1512 ARKSTOFFvsTXST, Play 061",10,2,-36,5,M,ST,,,LOBO,,,,,,R,MATCH 27,,,ASTRO,PIN PULL,PIN PULL,,,,,,,,,,,1,3,1,,Run,,LC,,,Shotgun,LC,Offense,,,,Not Available,10,0.4975,,Rocky Hayes,3x1,2,1,Fullback,0
894,6.70E+17,179,4,Texas State,Def,17,Arkansas State,48,Off,Arkansas State,Texas State,2,5,9,2,No,2,0,0.1632,RB,-9,10,3,"1512 ARKSTOFFvsTXST, Play 062",10,3,-41,2,L,ST,,,LEON,,,,,,R,22,,,ITCH,I/S ZONE SPLIT,I/S ZONE SPLIT,,,,,,,,,,,1,3,1,,Run,LC,RB,,,Shotgun,RB,Offense,,,,Not Available,5,0.4925,,Logan Moragne,2x2,1,2,Fullback,0
895,6.70E+17,181,4,Texas State,Def,17,Arkansas State,48,Off,Arkansas State,Texas State,3,8,12,58,Yes,7.5,50.5,5.8928,RB,-12,10,5,"1512 ARKSTOFFvsTXST, Play 064",10,5,-38,58,LM,ST,,,LEON,,,,,,R,SW 14,,,ITCH,CTR,CTR,,,,,,,,,,,1,3,1,,Run,RB,RD,Playside DE,,Shotgun,RD,Offense,,,,Not Available,8,0.315,,Logan Moragne,2x2,1,2,Fullback,0
863,6.70E+17,183,4,Texas State,Def,17,Arkansas State,48,Off,Arkansas State,Texas State,1,4,54,4,Yes,4,0,0.5126,TE,46,10,6,"1512 ARKSTOFFvsTXST, Play 065",10,6,4,4,M,GZ,,,GRIZZLY RT,,,,,,R,BRONCO 84,,,,PWR,PWR,,,,,,,,,,,2,2,1,,Run,LC,LD,Playside DE,,Shotgun,LD,Offense,,,,Not Available,4,0.535,,Darion Griswold,,,,,
474,3.01E+16,18,1,Arkansas State,Off,0,Toledo,10,Def,Arkansas State,Toledo,1,10,,36,Yes,0,0,2.9376,WR,-26,1,1,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,10,0.6875,James Tabary,Blake Mack,,,,,
477,3.01E+16,19,1,Arkansas State,Off,0,Toledo,10,Def,Arkansas State,Toledo,1,10,90,0,No,0,0,0,WR,10,1,2,"1504 ARKSTOFFvSTOLEDO, Play 002",1,2,40,0,M,ST,,,LIZ,STACK,,,,,R,16,,,ASTRO,O/S ZONE,O/S ZONE,,,34,B,,,,,,,1,3,1,WR's stack over each other (Baylor),Run,LB,LD,Playside DE,,Shotgun,LD,Offense,,,,Not Available,10,0.4125,,Blake Mack,2x2,1,2,1,0
476,3.01E+16,20,1,Arkansas State,Off,0,Toledo,10,Def,Arkansas State,Toledo,2,10,,0,No,0,0,0,WR,10,1,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,,RC,,,Shotgun,RC,Offense,,,,Not Available,10,0.27,James Tabary,Tres Houston,,,,,
475,3.01E+16,21,1,Arkansas State,Off,0,Toledo,10,Def,Arkansas State,Toledo,3,10,,0,No,0,0,0,WR,10,1,4,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,,LD,Backside DE,,Shotgun,LD,Offense,,,,Not Available,10,0.295,James Tabary,Tyler Trosin,,,,,
479,3.01E+16,27,1,Arkansas State,Off,0,Toledo,10,Def,Arkansas State,Toledo,1,6,56,-5,No,-6,1,-0.606,QB,44,2,1,"1504 ARKSTOFFvSTOLEDO, Play 005",2,1,6,-5,R,ST,,,RT,FLIP,,,,,R,COKE 26,,,AFRO,O/S ZONE,O/S ZONE,,,13,Q,,,,,,,1,3,1,,Run,LB,LD,Playside DE,,Shotgun,LB,Offense,,,,Not Available,6,0.5975,,James Tabary,2x1,1,1,0,1
478,3.01E+16,28,1,Arkansas State,Off,0,Toledo,10,Def,Arkansas State,Toledo,2,11,,0,No,0,0,0,WR,39,2,2,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LB,LD,Playside DE,,Shotgun,LD,Offense,,,,Not Available,11,0.27,James Tabary,J.D. McKissic,,,,,
480,3.01E+16,30,1,Arkansas State,Off,0,Toledo,10,Def,Arkansas State,Toledo,3,11,,8,No,0,0,0.9792,WR,39,2,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,?,?,,,Shotgun,?,Offense,,,,Not Available,11,0.26,James Tabary,J.D. McKissic,,,,,
481,3.01E+16,36,1,Arkansas State,Off,0,Toledo,10,Def,Arkansas State,Toledo,1,10,16,1,No,1,0,0.0756,RB,-16,3,1,"1504 ARKSTOFFvSTOLEDO, Play 008",3,1,-34,1,L,ST,,,RIP,HOME,,,,,R,12,,,GHOST,I/S ZONE,I/S ZONE,,,34,B,,,,,,,1,3,1,Pistol,Run,LC,LD,Playside DE,,Pistol,LD,Offense,,,,Not Available,10,0.4625,,Michael Gordon,2x2,2,1,0,1
482,3.01E+16,37,1,Arkansas State,Off,0,Toledo,10,Def,Arkansas State,Toledo,2,9,15,6,No,5,1,0.4704,RB,-15,3,2,"1504 ARKSTOFFvSTOLEDO, Play 009",3,2,-35,6,L,ST,,,RIP,,,,,ARD,R,13,,,TROUBLE,I/S ZONE,I/S ZONE,,,30,B,,,,,,,1,3,1,,Run,LC,LD,Playside DE,WR,Shotgun,LD,Offense,,,,Not Available,9,0.1675,,Johnston White,2x2,2,1,0,1
483,3.01E+16,38,1,Arkansas State,Off,0,Toledo,10,Def,Arkansas State,Toledo,3,3,,0,No,0,0,0,WR,-9,3,3,,,,,,,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,Run,LB,RD,Backside LB,,Shotgun,RD,Offense,,,,Not Available,3,0.3925,James Tabary,J.D. McKissic,,,,,
